epoch,lr,train_loss,train_acc,val_loss,val_acc
1,0.0020056818181818183,1.9513177255206637,0.3092888888888889,1.701373859024048,0.441
2,0.0020113636363636362,1.6627581945207384,0.45626666666666665,1.557233012008667,0.5068
3,0.0020170454545454545,1.5438649804433187,0.5192,1.486847291946411,0.5568
4,0.002022727272727273,1.4567777112113105,0.5659111111111111,1.4246995271682739,0.5862
5,0.0020284090909090907,1.3810814101748996,0.6059555555555556,1.36948616771698,0.6056
6,0.0020340909090909094,1.3293773028055826,0.6298444444444444,1.2642742866516112,0.6634
7,0.002039772727272727,1.2864346964730158,0.6536666666666666,1.2456381408691406,0.6674
8,0.002045454545454545,1.2516788290659586,0.6688222222222222,1.2177578825950623,0.6812
9,0.002051136363636364,1.2234448747846816,0.6854444444444444,1.2017921407699586,0.691
10,0.002056818181818182,1.1976715959337023,0.6979777777777778,1.1757979209899903,0.7036
11,0.0020625,1.1731751653671265,0.7126,1.1558039644241334,0.711
12,0.0020681818181818184,1.154125942908393,0.7178666666666667,1.1179618510246276,0.7272
13,0.0020738636363636363,1.1351264764573838,0.7290888888888889,1.1271733459472657,0.7216
14,0.0020795454545454546,1.1222136177698772,0.7359555555555556,1.100867869758606,0.7366
15,0.002085227272727273,1.1017508463753594,0.7445333333333334,1.0733545372009277,0.7574
16,0.0020909090909090908,1.0907809086269802,0.7502444444444445,1.058448941040039,0.7596
17,0.002096590909090909,1.0752206711239285,0.7579555555555556,1.0779248273849487,0.7462
18,0.002102272727272727,1.06593743180169,0.7649333333333334,1.0466708862304688,0.7656
19,0.0021079545454545452,1.05617103966607,0.7684444444444445,1.0308602098464965,0.774
20,0.0021136363636363635,1.0434470726013183,0.7745333333333333,1.0176513639450073,0.7792
21,0.002119318181818182,1.0309487668143378,0.7798222222222222,1.027254203224182,0.7752
22,0.002125,1.0227650304158529,0.7831777777777778,1.0229470640182494,0.7782
23,0.0021306818181818185,1.013428275850084,0.7897777777777778,0.990155976486206,0.796
24,0.0021363636363636363,1.0040414915296767,0.7939777777777778,0.9842089937210083,0.7992
25,0.0021420454545454546,0.9946243723339505,0.7986444444444445,0.9875191534042358,0.7966
26,0.002147727272727273,0.9874356179131402,0.8032888888888889,0.9947764726638794,0.7956
27,0.002153409090909091,0.9791463115692138,0.8060888888888889,0.9740679197311402,0.7992
28,0.002159090909090909,0.9716208478079902,0.8117777777777778,0.9526465711593628,0.8104
29,0.002164772727272727,0.9657096629460653,0.8116666666666666,0.9603493961334229,0.809
30,0.0021704545454545453,0.9561637254079183,0.8156444444444444,0.9485431329727173,0.8118
31,0.0021761363636363636,0.9488172851774428,0.8191555555555555,0.9460836707115173,0.813
32,0.002181818181818182,0.9436146178881327,0.8237333333333333,0.9601555303573608,0.8096
33,0.0021875,0.9355722450468276,0.8266,0.9559293166160584,0.804
34,0.0021931818181818185,0.9285081579314338,0.8293333333333334,0.9500925872802735,0.8092
35,0.0021988636363636364,0.9261806757609049,0.8314666666666667,0.9432429343223572,0.8178
36,0.0022045454545454547,0.9192326106177436,0.8337777777777777,0.9330682098388672,0.8176
37,0.002210227272727273,0.9131715844472249,0.8366888888888889,0.9303251954078674,0.8172
38,0.002215909090909091,0.9065311477237278,0.8392222222222222,0.9145420030593872,0.8282
39,0.002221590909090909,0.9012673867543538,0.8441777777777778,0.9222262161254883,0.8256
40,0.002227272727272727,0.8951285027609931,0.8448222222222223,0.9260929357528687,0.8212
41,0.0022329545454545453,0.894098589430915,0.8442888888888889,0.917975814819336,0.8236
42,0.0022386363636363637,0.8838417448679606,0.8488,0.9194452632904053,0.8202
43,0.002244318181818182,0.878208440653483,0.8510666666666666,0.9193093515396118,0.823
44,0.0022500000000000003,0.8765296021355523,0.8535111111111111,0.8911191162109375,0.833
45,0.0022556818181818186,0.8721741621865167,0.8544,0.8858939185142517,0.8364
46,0.0022613636363636364,0.8675881105846829,0.8589333333333333,0.8884328811645508,0.8394
47,0.0022670454545454547,0.862856925561693,0.8603111111111111,0.8975007949829101,0.8346
48,0.0022727272727272726,0.8589518428802491,0.8623555555555555,0.8901669295310974,0.8394
49,0.002278409090909091,0.8542155843522814,0.8636,0.878720650100708,0.845
50,0.0022840909090909092,0.8513204286151462,0.8658444444444444,0.8835108457565307,0.8392
51,0.0022897727272727275,0.8485152922524346,0.8660222222222222,0.9032121788024903,0.832
52,0.0022954545454545454,0.8414192881690131,0.8696,0.880223752117157,0.842
53,0.0023011363636363637,0.8390704757902357,0.8704222222222222,0.8877254870414734,0.8422
54,0.0023068181818181816,0.8319468798001607,0.8736444444444444,0.8710679600715637,0.8454
55,0.0023125000000000003,0.8325847660382588,0.8740666666666667,0.8746815775871277,0.841
56,0.0023181818181818186,0.8262440992249382,0.8760222222222223,0.8589481405258179,0.8498
57,0.002323863636363636,0.8244839500003391,0.8780444444444444,0.8679495574951172,0.8504
58,0.002329545454545455,0.818207145913442,0.8802666666666666,0.8746608228683471,0.8438
59,0.0023352272727272727,0.8158977998309666,0.8821333333333333,0.8538490766525269,0.8516
60,0.002340909090909091,0.8159811769697402,0.8817777777777778,0.8962929675102234,0.8362
61,0.0023465909090909093,0.8108536899778578,0.8838888888888888,0.8422587617874145,0.8618
62,0.0023522727272727276,0.8060151362525092,0.8865777777777778,0.8477104207992554,0.8518
63,0.0023579545454545455,0.805619933297899,0.8865333333333333,0.8462045929908752,0.8516
64,0.0023636363636363638,0.7998647924635145,0.8902666666666667,0.8500829726219177,0.8552
65,0.0023693181818181816,0.7956768077426487,0.8904,0.8524981224060059,0.8542
66,0.002375,0.7957387475331624,0.8916444444444445,0.8915513994216919,0.8376
67,0.0023806818181818187,0.7890328573015001,0.8925111111111111,0.8355477116584777,0.8626
68,0.002386363636363636,0.7901543922848172,0.8939111111111111,0.8414590604782104,0.8598
69,0.0023920454545454544,0.7844007591247558,0.8969777777777778,0.8452060141563416,0.8582
70,0.0023977272727272727,0.7838152176856995,0.8964888888888889,0.8463924540519714,0.8522
71,0.002403409090909091,0.7814871448728773,0.8986666666666666,0.8435042183876038,0.855
72,0.002409090909090909,0.777020464600457,0.9002,0.8422085130691528,0.8572
73,0.0024147727272727276,0.7747444487889608,0.9009111111111111,0.8388757110595703,0.86
74,0.0024204545454545455,0.7704829280005561,0.9033111111111111,0.8375274419784546,0.8576
75,0.002426136363636364,0.7666620965957641,0.9051555555555556,0.8226854921340943,0.8672
76,0.0024318181818181817,0.7663171078575982,0.9048222222222222,0.8234617584228515,0.8694
77,0.0024375,0.7657018343925476,0.9037333333333334,0.8439412078857422,0.8566
78,0.0024431818181818183,0.7592205997890896,0.9076888888888889,0.8652566404342651,0.8464
79,0.002448863636363636,0.7572168434566922,0.9083111111111111,0.8564844800949096,0.8524
80,0.0024545454545454545,0.7579145774947272,0.9095777777777778,0.8311774370193481,0.8612
81,0.002460227272727273,0.7515081502278645,0.9105555555555556,0.8099704345703125,0.8774
82,0.002465909090909091,0.7487217029147678,0.9127777777777778,0.8191383938789367,0.8694
83,0.002471590909090909,0.7468166146490309,0.9133111111111111,0.8312020228385926,0.8624
84,0.0024772727272727273,0.74667695535024,0.9138666666666667,0.8651112508773804,0.8542
85,0.0024829545454545456,0.7422389791064792,0.9161111111111111,0.8200805236816406,0.8666
86,0.002488636363636364,0.740773819012112,0.9171111111111111,0.816442048740387,0.8692
87,0.0024943181818181817,0.740384685368008,0.9164222222222222,0.8554266551971436,0.8558
88,0.0025,0.7349151547325982,0.9187111111111111,0.8054591890335083,0.8752
89,0.002505681818181819,0.7360928801854452,0.918,0.8130948541641235,0.8698
90,0.0025113636363636362,0.7322383951187134,0.9193777777777777,0.8461851820945739,0.856
91,0.0025170454545454545,0.7284967089864943,0.9218444444444445,0.827765237903595,0.8598
92,0.002522727272727273,0.7267541883786519,0.9224222222222223,0.837160859489441,0.86
93,0.0025284090909090907,0.7277084699206882,0.9229111111111111,0.8075953385353088,0.8764
94,0.002534090909090909,0.7219825500276353,0.9247555555555556,0.8026453636169434,0.8778
95,0.0025397727272727278,0.7214146416876052,0.9257777777777778,0.8062055223464966,0.8786
96,0.002545454545454545,0.7167558303515117,0.9267777777777778,0.7987552404403686,0.8786
97,0.002551136363636364,0.7152025907092624,0.9278666666666666,0.8404265776634217,0.8586
98,0.002556818181818182,0.7129684510760838,0.9269555555555555,0.8103546461105346,0.8738
99,0.0025624999999999997,0.7107578677389357,0.9301111111111111,0.7979566571235657,0.8796
100,0.0025681818181818184,0.7105423322359721,0.9296666666666666,0.8004367665290832,0.8682
101,0.0025738636363636363,0.7058680549833509,0.9323111111111111,0.8152409383773803,0.8698
102,0.0025795454545454546,0.7071534976641337,0.9320888888888889,0.8181774780273438,0.8702
103,0.0025852272727272725,0.7033985269440545,0.9326666666666666,0.8050186341285706,0.8726
104,0.002590909090909091,0.7009305634392632,0.9353333333333333,0.8204920739173889,0.8672
105,0.002596590909090909,0.6999387488471137,0.9344,0.805506468296051,0.8744
106,0.0026022727272727274,0.6996011617448595,0.9353777777777778,0.8485484619140625,0.8532
107,0.0026079545454545457,0.6961142462836372,0.9360666666666667,0.8301437898635864,0.8658
108,0.0026136363636363636,0.6957476619084676,0.9358666666666666,0.8152201491355896,0.866
109,0.0026193181818181814,0.6928358235571119,0.9381333333333334,0.7876991686820984,0.883
110,0.002625,0.6904962291929457,0.9378666666666666,0.810349305820465,0.8772
111,0.002630681818181818,0.6893106323666043,0.9404888888888889,0.8405893348693848,0.8578
112,0.0026363636363636363,0.6905362060334947,0.9373111111111111,0.810190849494934,0.8768
113,0.0026420454545454546,0.6868059917661878,0.9405555555555556,0.7947716415405274,0.8782
114,0.002647727272727273,0.6850564658059014,0.9406888888888889,0.7910032310485839,0.8828
115,0.002653409090909091,0.6833071858300103,0.9414888888888889,0.8045864059448242,0.8746
116,0.002659090909090909,0.6813153913074069,0.9440888888888889,0.8207482060432434,0.8684
117,0.0026647727272727274,0.6800675231509739,0.9430666666666667,0.7898416697502136,0.8776
118,0.0026704545454545453,0.677695285489824,0.9440222222222222,0.8350991813659668,0.8634
119,0.002676136363636364,0.6754260997454326,0.9457111111111111,0.7935285409927368,0.8802
120,0.002681818181818182,0.6745231497658624,0.9456222222222223,0.8190126881599427,0.8676
121,0.0026875,0.6740929411782158,0.9461333333333334,0.82236435546875,0.8688
122,0.0026931818181818185,0.6695202189763387,0.948,0.7922553018569947,0.878
123,0.0026988636363636364,0.6711189720365737,0.9466888888888889,0.7934187028884888,0.8804
124,0.0027045454545454547,0.6671375825034247,0.9493111111111111,0.8225705793380738,0.8666
125,0.0027102272727272726,0.6662357241842481,0.9495777777777777,0.8221864898681641,0.8686
126,0.0027159090909090913,0.6671234306865268,0.9490666666666666,0.7937512626647949,0.8804
127,0.002721590909090909,0.6624309426413642,0.9505555555555556,0.7868476984977723,0.8796
128,0.0027272727272727275,0.6604126714070638,0.9527111111111111,0.7974406476974487,0.8782
129,0.002732954545454546,0.6603046602461073,0.9521777777777778,0.7885959221839904,0.8782
130,0.0027386363636363637,0.6613658786561754,0.9514444444444444,0.7892891642570495,0.88
131,0.0027443181818181815,0.6577209844801161,0.9524888888888889,0.8072976468086243,0.8772
132,0.0027500000000000003,0.6552638163778517,0.9525111111111111,0.7932451002120972,0.879
133,0.002755681818181818,0.6561671019660102,0.9528,0.7867501618385315,0.8858
134,0.0027613636363636365,0.6539830063501993,0.954,0.7990632724761962,0.8756
135,0.0027670454545454548,0.6504874353832669,0.9555333333333333,0.7940578477859497,0.8754
136,0.002772727272727272,0.6528547593010796,0.9540888888888889,0.7943496910095215,0.8788
137,0.002778409090909091,0.6455569991429647,0.9584,0.8000854231834411,0.88
138,0.0027840909090909092,0.6492951215532091,0.9555555555555556,0.8104334037780762,0.8748
139,0.0027897727272727275,0.6453379311137729,0.9590666666666666,0.7885137280464173,0.8818
140,0.0027954545454545454,0.6461671697828505,0.9577333333333333,0.8041564312934876,0.8762
141,0.002801136363636364,0.6446270520740085,0.9584,0.7775751383781433,0.8844
142,0.0028068181818181816,0.6426872634039985,0.9595111111111111,0.7972317264556885,0.8828
143,0.0028125,0.6450732835027907,0.9574222222222222,0.7888795968055725,0.8836
144,0.0028181818181818186,0.6403986802630954,0.9597777777777777,0.7990602987289429,0.8808
145,0.002823863636363636,0.6378091795921326,0.9612222222222222,0.7942189574241638,0.8784
146,0.002829545454545455,0.639677061759101,0.96,0.7878956977844238,0.883
147,0.0028352272727272727,0.637031723499298,0.9616,0.7914075551986695,0.8804
148,0.0028409090909090906,0.6367829200956556,0.9612888888888889,0.8004916837692261,0.8768
149,0.0028465909090909093,0.6351187622918023,0.9610222222222222,0.7851063140869141,0.8834
150,0.0028522727272727276,0.6349088550037808,0.9619111111111112,0.8021848633766174,0.869
151,0.002857954545454545,0.6318024948438009,0.9643555555555555,0.779485736465454,0.8822
152,0.0028636363636363638,0.6321749262385898,0.9634,0.790517271232605,0.8798
153,0.0028693181818181816,0.6293431348058912,0.9643777777777778,0.8242039034843445,0.867
154,0.002875,0.628477379406823,0.9649111111111112,0.7779354665756225,0.887
155,0.0028806818181818183,0.6266606000052558,0.966,0.7876123066902161,0.8838
156,0.0028863636363636366,0.6297300861782498,0.9641777777777778,0.7702498726844788,0.8894
157,0.0028920454545454544,0.626140170817905,0.9659111111111112,0.8018297275543212,0.872
158,0.0028977272727272723,0.6212326706038581,0.9688888888888889,0.800730695438385,0.8768
159,0.002903409090909091,0.6252870181295607,0.9667555555555556,0.7913501598358155,0.8788
160,0.002909090909090909,0.6245080620659722,0.9666666666666667,0.8222750493049622,0.8666
161,0.0029147727272727277,0.621085466310713,0.9676444444444444,0.7677692125320434,0.8892
162,0.0029204545454545455,0.62014607951906,0.968,0.7733064891815186,0.8848
163,0.0029261363636363634,0.6203569481107923,0.9681111111111111,0.7843970749855042,0.8874
164,0.0029318181818181817,0.6193792307005989,0.9683111111111111,0.7903411986351013,0.8808
165,0.0029375,0.6186831912146674,0.9685111111111111,0.8036808539390564,0.879
166,0.0029431818181818183,0.616113562075297,0.9709111111111111,0.8071309177398681,0.8742
167,0.002948863636363636,0.6156322648790148,0.9693111111111111,0.7737864416122436,0.8856
168,0.002954545454545455,0.6148159141752455,0.9702888888888889,0.7991621198654175,0.8766
169,0.002960227272727273,0.6125076768451266,0.9714222222222222,0.7812331969261169,0.886
170,0.0029659090909090907,0.6130503697501288,0.9707555555555556,0.7767025064468384,0.8876
171,0.0029715909090909094,0.6117647670957778,0.9715333333333334,0.797417348575592,0.877
172,0.0029772727272727273,0.6111883060031467,0.9716666666666667,0.8152683471679687,0.8722
173,0.0029829545454545456,0.6093367912716335,0.9725111111111111,0.8196272666931153,0.8666
174,0.002988636363636364,0.6115890092213948,0.9710222222222222,0.7862817045211792,0.88
175,0.0029943181818181818,0.6094713595920139,0.9727333333333333,0.7866065671920777,0.8818
176,0.003,0.6062468683454726,0.9736222222222222,0.7658685651779175,0.8892
177,0.0030056818181818184,0.6083150488959418,0.9726444444444444,0.7912830974578857,0.8834
178,0.0030113636363636367,0.6078480754004585,0.9723333333333334,0.7801762141227723,0.8838
179,0.0030170454545454545,0.6072684340900845,0.9721777777777778,0.7780679498672486,0.89
180,0.0030227272727272724,0.6052787416246203,0.9733555555555555,0.7988456353187561,0.879
181,0.003028409090909091,0.6044465317514207,0.9733777777777778,0.7932955471992492,0.8804
182,0.003034090909090909,0.6040529016282823,0.9744666666666667,0.7663259551048279,0.8892
183,0.0030397727272727278,0.6046088810602824,0.9732888888888889,0.7731895554542542,0.887
184,0.0030454545454545456,0.603678492863973,0.9745333333333334,0.7947864486694336,0.8784
185,0.003051136363636363,0.6007780218760173,0.9763111111111111,0.7988291173934936,0.873
186,0.003056818181818182,0.601574801074134,0.9744444444444444,0.7683170279502869,0.8868
187,0.0030625,0.6006169564353095,0.9750888888888889,0.781151116847992,0.8838
188,0.0030681818181818184,0.599342655383216,0.9764222222222222,0.7598999765396118,0.8928
189,0.0030738636363636367,0.5974007613711887,0.9769777777777777,0.7629763689041138,0.8892
190,0.003079545454545455,0.5974488533231948,0.9761555555555556,0.7922987632751465,0.8842
191,0.0030852272727272725,0.5970803795390659,0.9760222222222222,0.7715845384597778,0.888
192,0.0030909090909090908,0.599270065551334,0.9756,0.7657824628829956,0.8916
193,0.0030965909090909095,0.5968911574787564,0.9767777777777777,0.8281637126922607,0.871
194,0.0031022727272727274,0.5961568206469218,0.9769777777777777,0.7703214074134827,0.8888
